text,category,stance
سناء القادري المواطنة الهولندية أصل مغربي شخص يتلقى جرعة اللقاح المضاد لفيروس كورونا هولندا التفاصيل المغرب هولندا لقاح فيروس لقاح_كورونا,info_news,1
نشكر الهيئات الصحية وطننا الامارات لجهودهم تطعيم المواطنين وحمايتهم,info_news,1
نظريات المؤامرة والمعلومات المضللة بشكل عام مثيرة دائما الحقيقة فقد تكون مملة وباهتة أردت تقنع أحدهم مثلا بمأمونية لقاح كورونا فإنك بحاجة تركيزه لتشرح المنهج العلمي بمعلومات رتيبة بطبيعتها نظرية مؤامرة فعله سرد قصة بأحداث مشوقة,info_news,1
صحيفة فاينانشال تايمز البريطانية الثلاثاء شركة موديرنا تطلق تجارب لقاح جديد لمعالجة المتحور ظهر جنوب إفريقيا وحذرت الشركة أنها تنتج سدس الأجسام المضادة استجابة للمتحور مقارنة بالفيروس الأصلي أثار مخاوف المناعة تتضاءل بشكل كبير,info_news,1
بدنا لقاح ضحكتك بتشفينا,others,1
وصل تطعيم أوكسفورد شكر حكومة الكويت الالتزام بالدستور والمحافظة أرواح الناس والصحة العامة فأهم وسائل إنجاح حملة_التطعيم_الشاملة إلغاء المركزية مشرف والاستعانة مستوصفات الرعاية_الاولية وأطبائها لوقف الهدر المال العام وتوزيع السكان ومنع العدوى وتقليلها,info_news,1
راغب علامة يعلن انتظاره لوصول لقاح كورونا لبنان السوبر_ستار راغب_علامة بيروتكم لقاح_كورونا,celebrity,1
خلاصات عربي عقب تلقيه لقاح كورونا أردوغان سنلقح مواطنينا أقرب وقت وغريفيث يحذر تصنيف جماعة الحوثي اليمن منظمة إرهابية,celebrity,1
رئيس تنزانيا نحتاج لإغلاق البلاد بسبب كورونا لأن الله سيحمينا اللقاحات مؤامرة أجنبية لسرقة ثرواتنا الرجل الأبيض يجد لقاح لأمراض كثيرة فكيف لقاح لكورونا بسرعة أصابنا فعلينا باستنشاق البخار لأنه علاج طبيعي ذكر تنزانيا توقفت نشر أعداد مرضى كورونا شهور,rumors,-1
الإعلامي عامر الرجوب يتلقى لقاح كورونا الهواء مباشرة قناة المملكة,celebrity,1
لازلت بكل موضوعية علمية اقول ان لقاحات مودرنا فايزر الأفضل العالم ارقام فاقت الأرقام بالفعالية الأمان ان يتمكن اللقاحان بإنهاء الجائحة فإنه يتمكن اي لقاح بفعل لقاح سينوفرم الصيني يتراجع البرازيل فعالية حوالي الى,personal,1
الإمام السيد علي الخامنئي أشكر العاملين وزارة الصحة والعاملين إنتاج لقاح كورونا دخول اللقاح الأمريكي والبريطاني بلادنا مسموح وأمريكا رسل اللقاحات لتجربتها شعوب أخرى,celebrity,1
سمعت امس الرئيس بايدن يؤكد نية حكومته ان يتم لقاح مليون أمريكي يوم أضف الى طلبيات دول العالم الاخرى السؤال لماذا يكون انتاج اللقاح فايزر اكبر واسرع الموجود حاليا او اقل تقدير يكون اتحاد وتعاون شركات اخرى لمضاعفة انتاج اللقاح,plan,1
الدفعة الثانية لقاح كوفيد تصل أرض السلطنة التحصين_وقاية,requests,1
صدق كورونا فايروس عقوبة الرب سببها الصين حجر عصفوران معاقبة الناس وفضيحة الصين لقاح فقط الرب يكبح الفايروس,personal,0
لقاحات نحتاج الى جانب لقاح كورونا تتعافى مجتمعانا وعقولنا الاجساد علل استوطنتها,info_news,1
ان شراء العراق للقاح الامريكي يقل مسخرة وسخافة بدعة عقد التسليح الامريكي حرب العراق ضد داعشم نريد_لقاح_آمن,plan,1
أخذت قليل الجرعة الأولى لقاح كورونا مركز الرياض الدولي للمؤتمرات والمعارض والشكر لله تعالى لولاة أمرنا عنايتهم الكبيرة بصحة المواطنين والمقيمين أصبحت بلادنا السعودية أفضل بلدان العالم مواجهة الوباء ولله الحمد,info_news,1
وزارة_الصحة بيان توضيحي إعادة جدولة مواعيد جرعات لقاح كورونا كوفيد,info_news,1
موعد وصول لقاح سينوفارم المضاد لفيروس كورونا المغرب,info_news,1
القاح الامريكي سيكون اشد وطئه وآلم قصف القاده الشعب لانه تلاعب بجسم الفرد العراقي ومنه منطلق العقل السليم الجسم السليم نريد_لقاح_آمن,info_news,1
أماكن توفر لقاح كوفيد المخصصة للفئات التالية خط الدفاع الأول كبار المواطنين مواطنو دول مجلس التعاون أصحاب الأمراض المزمنة العائلات يدا_بيد_نتعافى كوفيد وزارة_الصحة_ووقاية_المجتمع_الإمارات,info_news,1
الحمد لله نعمه وفضله تم الجرعة الأولى لقاح كورونا نسأل الله يجعله لقاح خير وعافية للجميع ونسأل الله يبارك جهود دولتنا وقيادتنا تبذله الدولة لسكانها جهود مميزة تستحق الشكر والإشادة لقاح_كوفيد_ الإمارات,personal,1
صحيفة بلد الألمانية تكتب فايزر لديه مليون عبوة اكسترا لأمريكا وسيلبي طلبيتهم لقاح_كورونا اخترعه الشركة الألمانية بشهرين الموعد المتفق بينما ألمانيا يجب تنتظر وسيكون تأخير وصول اللقاح خبر مفرح للأميركان ومحزن للألمان ألمانياوالعالم,info_news,1
حظر خامنئي اللقاحات الغربية طهران بصدد إجازة تجربة لقاح كوبي الإيرانيين العربية_عاجل,plan,1
مراسل العربية باريس حسين قنيبر ارتفاع عدد تلقوا لقاح فايزر شخص وشحنات موديرنا تبدأ الوصول نهاية,info_news,1
فنون مطرب لبنانى شهير يعلن تلقيه لقاح كورونا فور وصوله لبنان فيديو راغب_علامة,info_news,1
الشرق_عاجل الرئيس الفرنسي مواطن يريد لقاح كورونا سيحصل نهاية صيف عاجل,plan,1
ملايين شخص تلقوا لقاح فيروس كورونا بريطانيا,info_news,1
وأخيرا استطاعت روسيا هزيمة البروباغندا الغربية واعترفت المجلة العلمية لانسيت الطبية المتخصصة بلقاح سبوتنيك الروسي ضد كوفيد نجاح علمي وسياسي لروسيا برئاسة بوتين خلال يرتقب يبدأ الانتاج للقاح إيبيفاكورونا ويفترض ان ينال لقاح باسم كوفيفاك الموافقة,info_news,1
حاخام إسرائيلي يقول لقاح فيروس كورونا يمكنه تحويل الأشخاص مثليين جنسيين ويزعم حكومات عالمية سرية تقف وراء الوباء واللقاح,info_news,-1
