text,category,stance
يعلن إطلاق حملة تطعيم واسعة الولايات المتحدة خلال الأسابيع القليلة المقبلة للحد,plan,1
عاجل  خادم الحرمين الشريفين حفظه الله  يتلقى الجرعة الأولى لقاح كورونا   الله يحفظك سيدي  ,celebrity,1
وكيل وزارة الداخلية اللواء عبدالرحمن الجلعود يتلقى الجرعة الأولى لقاح كورونا  ,celebrity,1
عدد جرعات لقاح التي تعاقدت عليها دولة روسيا تمت الموافقة إنتاجها الخارج   المصدر ,info_news,1
أعلن النائب الديمقراطي ستيفن لينش أنه ثبتت إصابته بفيروس كورونا تلقي جرعتين لقاح فايزر,info_news,1
المانيا تعلن انها تقدمت بطلبيات لقاح كوفيد للعام المقبل  الازمة مستمرة,info_news,1
 توفير لقاح كوفيد لكبار السن وذوي الإعاقة بالمنزل ,info_news,1
رويترز وكالة أنباء البحرين البحرين تقر لقاح أوكسفورد أسترازينيكا المضاد لكورونا للاستخدام الطارئ,info_news,1
اللهم أحفظ قائد الأمة الملك سلمان وطول عمره طاعه  ,celebrity,1
ساعد حولك كبار السن عملية التسجيل للحصول مطعوم فيروس كورونا عبر الموقع  ,info_news,1
الناس تاخد عشان نرجع نعيش حياة طبيعية   شاهدوا الأمسية كاملة ,info_news,1
الحمد لله  اليوم اخذت الجرعة الثانية اللقاح  بصراحة زعلوني  اعطوني وردة وانا طالع  ,personal,1
تتخطى حاجز المليوني جرعة لقاح    تقرير,plan,1
انطلاق حملة تحصين المصريين ضد قال متلقي لقاح سينوفارم الصيني لـ,info_news,1
الحاخام اليهودي المتشد دنيال آسور يقول لأتباعه لقاح فيروس كورونا سيحو مثليين جنسيا  ,rumors,-1
جرعة لقاح المضاد لـ تصل فجر غد,info_news,1
اللاجئون المسنون مخيم الزعتري يتلقون لقاح,info_news,1
الهند تهدي السلطنة جرعة  لقاح  الهندي    لتصلك أخبارنا عبر خدمة الواتساب ,info_news,1
شاهد خادم الحرمين الشريفين حفظه الله ورعاه يتلقى الجرعة الأولى لقاح,celebrity,1
رئيس شركة فايزر المنصع للقاح الأمريكي   يقول   اضع للقاح جسدي  ,info_news,1
الصحة العالمية   التوازن فوائد لقاح فايزر ومخاطره يزال ملائم لكبار السن,info_news,1
لوحة إرشادية لقرب افتتاح مركز بمكة  ,info_news,1
دافوس محادثات سعودية لتوفير لقاح لـ ودول إفريقية  ,plan,1
أحداث تفوتك اليوم حقن الطواقم الطبية بـ بمستشفيات العزل ,info_news,1
الجزائر جابت لقاح تاع بريطانيا اليوم وتاع الروس يوم الاحد وتاع الصين الله اعلم المهم خير وختار,info_news,1
عنا بالمنطقة ام مكتشفين لقاح للكورونا ومش حاكيين او تاركينا الله,personal,0
دفعة لقاح سبوتنيك الروسي ضد كورونا تتجه الجزائر ,info_news,1
الملك سلمان يتلقى الجرعة الأولى لقاح مضاد لفيروس كورونا واس  التفاصيل,celebrity,1
اليوم لله الحمد أخذت الجرعة الثانية  ,personal,1
الدواء الأوروبية تصادق لقاح موديرنا المضاد لفيروس,info_news,1
يدعو العاملين بالمنشآت التعليمية لتلقي لقاح,info_news,1
حفظه الله يتلقى الجرعة الأولى لقاح كورونا كوفيد  صحة وعافية يارب,celebrity,1
حرب لقاحات تستعر أوروبا الاتحاد الأوروبي يحذر سلطات وشركة تأخير,info_news,1
أخذنا جرعة لقاح كوفيد نسأل الله الصحة والسلامة   يلا تشجعوا وتوكلوا الله سجلوا تخافوا,personal,1
تواصل حملة التطعيم باللقاح الصيني ضد فيروس كورونا لليوم الثاني  ,plan,1
بدء إعطاء الجرعة الثانية لقاح للفئات المستهدفة السلطنة اعتبارا اليوم ,info_news,1
وزير الصحة وقع العقد النهائي شركة فايرز لتأمين مليوني ومئة لقاح,plan,1
بدل الوردة وردتين  شكرا لقيادتنا الرشيدة ولحكومتنا وكوادرها  ولمن طعمني  الحمدلله البلاغ,info_news,1
تبطي سنينك فهد   ويديم الصحة والعافيه,celebrity,1
أعلنت الدولة السورية انها تشتري لقاح كورونا لأنو لبنان رح يشتري ويهربوه,plan,0
الدولة يرعاها قائ العظيم إعت دنا نك خير إيران القوية رغم الحصار منتصرون الميادين ,unrelated,0
حبيت نفكركم بركة ان احداث الفيلم   كانت دور والناس تحولت بسبب لقاح غالط,personal,-1
تقتل الأطفال والابرياء المستضعفين لايمكن الوثوق بكل الحالات,info_news,-1
عاجل   خادم الحرمين الشريفين خلال تلقيه لقاح كورونا  ,celebrity,1
تلقيت بحمد الله الجرعة الأولى لقاح كورونا وأشكر وكل القائمين التنظيم المتميز وفخرا بـ ,personal,1
يقول الإمام الخا منئي دام ظله اللقاح اللذي أنتجته الجمهورية يبعث الفخر فهذا لاعتباره,info_news,1
نفسي باستنى اخذ لقاح اكسفورد عشان اقدر احدث اللكندن حقي,personal,1
فنان انجلق وعمل تسويق إعلامي للحدث,info_news,0
بالصور شحنة لقاح البريطاني تصل الجزائر,info_news,1
قادة الدول خضعوا للتطعيم ضد كورونا اللقاحات تلقوها عاجل ,info_news,1
نسمع يوم الأيام الشيطان الأكبر  قدم خدمة للإنسانية ,personal,1
فورار اختيار الجزائر للقاح المضاد لفيروس كورونا يقتصر لقاح ,info_news,1
ال لقاح للكورونا اللي حيوصلوا علبنان هول لكبار المودعين,info_news,1
افخم الساعات العالميه عاليه الجوده  اروع الاطقم العالميه  رررروعه الاهداء  ,unrelated,0
شركة تتوقع عائدات قدرها مليار مبيعات لقاح  ,info_news,1
النيران تلتهم أكبر معهد لإنتاج لقاح كورونا العالم فيديو ,info_news,1
معالي الدكتور أحمد بن محمد السعيدي وزير الصحة يتلقى الجرعة الثانية لقاح بمجمع بوشر التخصصي  ,celebrity,1
المملكة العربية السعودية تعتمد لقاحي أسترازينيكا وموديرنا لقاح فايزر,plan,1
تلقى الرئيس التركي لقاح إنتاج شركة الصينية,celebrity,1
المرشد الأعلى للجمهورية الإسلامية بـ تصريحات مثيرة للجدل لقاح,info_news,1
الرئيس العام لـ والنهي المنكر الشيخ الدكتور عبدالرحمن السند يتلقى الجرعة الأولى لقاح فايروس,celebrity,1
وفقا لرويترز  لقاح   أظهر فعالية مواجهة التحور فيروس    المصدر للتفاصيل  ,info_news,1
ليه التأليف بجيب لقاح ردولنا مصرياتنا ونحنا منجيب اللقاح بتستحوا انتو,info_news,1
بدء تطعيم الفرق الطبية بـ العام بـ,info_news,1
لماذا يجب تأخذ جرعتك لقاح الانفلونزا الموسمية   الجواب ليقيك شر مضاعفاتها قدر الله,advice,1
عاجل بدعم وزارة التعليم إيمان المنصور تكتب قصة نجاح للوطن الوصول لقاح سعودي ضد,info_news,1
حملة التطعيم مستمرة للأسبوع الثاني ملايين جرعة لقاح كورونا تصل اليوم,info_news,1
مولاي   حفظه الله يتلقى الجرعة الأولى  لقاح كورونا كوفيد  ,celebrity,1
تركيا تتسلم ملايين جرعة لقاح كورونا الإثنين  ,info_news,1
السلطة تنشر نص الاتفاق وقعته شركة بفايزر  نتجة لقاح الكورونا تبدد الشكوك بدأت تحوم فوقه,requests,0
قال عم يتخانقوا لقاح بدهم يفوتوا عالبلد يبقى حدا عايش لياخدو وخالكن زيد,personal,1
بيل غيتس يتلقى الجرعة الأولى لقاح كورونا,info_news,1
محافظ بني سويف يشهد تلقي الأطقم الطبية لقاح كورونا ,plan,1
بفضل الله بجهود حكومتنا سددها الله  حصلت اليوم الجرعة الثانية لقاح كوفيد,personal,1
